timestamp,x,y,z
2025-02-24 14:16:55.524023400,-158.969,210.99,190.25
2025-02-24 14:16:55.527153100,-158.861,211.01,190.249
2025-02-24 14:16:55.530108600,-158.753,211.029,190.248
2025-02-24 14:16:55.533061000,-158.645,211.049,190.247
2025-02-24 14:16:55.536196700,-158.536,211.069,190.246
2025-02-24 14:16:55.539167400,-158.428,211.088,190.245
2025-02-24 14:16:55.542131100,-158.32,211.108,190.244
2025-02-24 14:16:55.545033100,-158.211,211.128,190.243
2025-02-24 14:16:55.548024100,-158.103,211.148,190.243
2025-02-24 14:16:55.551305800,-157.995,211.167,190.242
2025-02-24 14:16:55.554227700,-157.886,211.187,190.241
2025-02-24 14:16:55.557147200,-157.777,211.207,190.24
2025-02-24 14:16:55.560234400,-157.669,211.227,190.239
2025-02-24 14:16:55.563148500,-157.56,211.247,190.238
2025-02-24 14:16:55.566115100,-157.451,211.266,190.237
2025-02-24 14:16:55.569362400,-157.343,211.286,190.236
2025-02-24 14:16:55.572182100,-157.234,211.306,190.236
2025-02-24 14:16:55.575294600,-157.125,211.326,190.235
2025-02-24 14:16:55.578113800,-157.016,211.346,190.234
2025-02-24 14:16:55.581020000,-156.907,211.366,190.233
2025-02-24 14:16:55.584184200,-156.798,211.386,190.232
2025-02-24 14:16:55.587195100,-156.689,211.405,190.231
2025-02-24 14:16:55.590136800,-156.579,211.425,190.23
2025-02-24 14:16:55.593215700,-156.47,211.445,190.229
2025-02-24 14:16:55.596091000,-156.361,211.465,190.228
2025-02-24 14:16:55.599139200,-156.252,211.485,190.227
2025-02-24 14:16:55.602175200,-156.142,211.505,190.227
2025-02-24 14:16:55.605200200,-156.033,211.525,190.226
2025-02-24 14:16:55.608167500,-155.923,211.545,190.225
2025-02-24 14:16:55.611175300,-155.814,211.565,190.224
2025-02-24 14:16:55.614011900,-155.704,211.585,190.223
2025-02-24 14:16:55.617219500,-155.595,211.605,190.222
2025-02-24 14:16:55.620180000,-155.485,211.625,190.221
2025-02-24 14:16:55.623250400,-155.375,211.645,190.22
2025-02-24 14:16:55.626310200,-155.265,211.665,190.219
2025-02-24 14:16:55.629185700,-155.155,211.685,190.218
2025-02-24 14:16:55.632110700,-155.045,211.705,190.217
2025-02-24 14:16:55.635290200,-154.936,211.725,190.216
2025-02-24 14:16:55.638188700,-154.825,211.745,190.215
2025-02-24 14:16:55.641127500,-154.715,211.765,190.214
2025-02-24 14:16:55.644081100,-154.605,211.785,190.213
2025-02-24 14:16:55.647088100,-154.495,211.805,190.212
2025-02-24 14:16:55.650161900,-154.385,211.826,190.211
2025-02-24 14:16:55.653217200,-154.275,211.846,190.21
2025-02-24 14:16:55.656037700,-154.164,211.866,190.209
2025-02-24 14:16:55.659223300,-154.054,211.886,190.208
2025-02-24 14:16:55.662068700,-153.943,211.906,190.207
2025-02-24 14:16:55.665005600,-153.833,211.926,190.206
2025-02-24 14:16:55.668370200,-153.722,211.947,190.205
2025-02-24 14:16:55.671161800,-153.612,211.967,190.204
2025-02-24 14:16:55.674177600,-153.501,211.987,190.203
2025-02-24 14:16:55.677198700,-153.39,212.007,190.202
2025-02-24 14:16:55.680089500,-153.28,212.028,190.201
2025-02-24 14:16:55.683178600,-153.169,212.048,190.2
2025-02-24 14:16:55.686186300,-153.058,212.068,190.199
2025-02-24 14:16:55.689145100,-152.947,212.089,190.198
2025-02-24 14:16:55.692180500,-152.836,212.109,190.197
2025-02-24 14:16:55.695115100,-152.725,212.129,190.196
2025-02-24 14:16:55.698151100,-152.614,212.15,190.195
2025-02-24 14:16:55.701234300,-152.503,212.17,190.194
2025-02-24 14:16:55.704268400,-152.392,212.191,190.193
2025-02-24 14:16:55.707127300,-152.28,212.211,190.192
2025-02-24 14:16:55.710206000,-152.169,212.232,190.191
2025-02-24 14:16:55.713139600,-152.058,212.252,190.19
2025-02-24 14:16:55.716134000,-151.946,212.273,190.189
2025-02-24 14:16:55.719228100,-151.835,212.293,190.188
2025-02-24 14:16:55.722048500,-151.723,212.314,190.187
2025-02-24 14:16:55.725197800,-151.612,212.334,190.186
2025-02-24 14:16:55.728117600,-151.5,212.355,190.185
2025-02-24 14:16:55.731071300,-151.388,212.376,190.184
2025-02-24 14:16:55.734080000,-151.277,212.396,190.183
2025-02-24 14:16:55.737261200,-151.165,212.417,190.182
2025-02-24 14:16:55.740129200,-151.053,212.438,190.181
2025-02-24 14:16:55.743449300,-150.941,212.458,190.18
2025-02-24 14:16:55.745976200,-150.829,212.479,190.179
2025-02-24 14:16:55.749016300,-150.717,212.5,190.178
2025-02-24 14:16:55.752127600,-150.605,212.521,190.177
2025-02-24 14:16:55.755001800,-150.493,212.541,190.176
2025-02-24 14:16:55.758120900,-150.381,212.562,190.175
2025-02-24 14:16:55.761063600,-150.269,212.583,190.174
2025-02-24 14:16:55.763973700,-150.157,212.604,190.172
2025-02-24 14:16:55.767192900,-150.044,212.625,190.171
2025-02-24 14:16:55.770080000,-149.932,212.646,190.17
2025-02-24 14:16:55.773036700,-149.82,212.667,190.169
2025-02-24 14:16:55.776132900,-149.707,212.688,190.168
2025-02-24 14:16:55.779191800,-149.595,212.709,190.167
2025-02-24 14:16:55.782014800,-149.482,212.73,190.166
2025-02-24 14:16:55.785142500,-149.37,212.751,190.165
2025-02-24 14:16:55.788160100,-149.257,212.772,190.164
2025-02-24 14:16:55.791077800,-149.144,212.793,190.163
2025-02-24 14:16:55.794346400,-149.032,212.814,190.162
2025-02-24 14:16:55.797007900,-148.919,212.836,190.161
2025-02-24 14:16:55.800053400,-148.806,212.857,190.16
2025-02-24 14:16:55.803259900,-148.693,212.878,190.158
2025-02-24 14:16:55.806240700,-148.58,212.899,190.157
2025-02-24 14:16:55.809227500,-148.467,212.92,190.156
2025-02-24 14:16:55.812110500,-148.354,212.942,190.155
2025-02-24 14:16:55.815106000,-148.241,212.963,190.154
2025-02-24 14:16:55.818208400,-148.128,212.984,190.153
2025-02-24 14:16:55.821223100,-148.015,213.006,190.152
2025-02-24 14:16:55.824132400,-147.901,213.027,190.151
2025-02-24 14:16:55.827173500,-147.788,213.049,190.149
2025-02-24 14:16:55.830042500,-147.675,213.07,190.148
2025-02-24 14:16:55.833201200,-147.561,213.091,190.147
2025-02-24 14:16:55.836329300,-147.448,213.113,190.146
2025-02-24 14:16:55.839450800,-147.335,213.134,190.145
2025-02-24 14:16:55.842360500,-147.221,213.156,190.144
2025-02-24 14:16:55.845287700,-147.108,213.178,190.142
2025-02-24 14:16:55.848136800,-146.994,213.199,190.141
2025-02-24 14:16:55.851186100,-146.88,213.221,190.14
2025-02-24 14:16:55.854300000,-146.766,213.242,190.139
2025-02-24 14:16:55.857069700,-146.653,213.264,190.137
2025-02-24 14:16:55.860155000,-146.539,213.286,190.136
2025-02-24 14:16:55.863097500,-146.425,213.307,190.135
2025-02-24 14:16:55.866093200,-146.311,213.329,190.134
2025-02-24 14:16:55.869199800,-146.197,213.351,190.133
2025-02-24 14:16:55.872219600,-146.083,213.373,190.131
2025-02-24 14:16:55.875151600,-145.969,213.395,190.13
2025-02-24 14:16:55.878119500,-145.855,213.416,190.129
2025-02-24 14:16:55.881060300,-145.741,213.438,190.128
2025-02-24 14:16:55.884109500,-145.626,213.46,190.126
2025-02-24 14:16:55.887137800,-145.512,213.482,190.125
2025-02-24 14:16:55.890070100,-145.398,213.504,190.124
2025-02-24 14:16:55.893231600,-145.283,213.526,190.123
2025-02-24 14:16:55.896025200,-145.169,213.548,190.121
2025-02-24 14:16:55.899150200,-145.055,213.57,190.12
2025-02-24 14:16:55.902197900,-144.94,213.592,190.119
2025-02-24 14:16:55.905086800,-144.825,213.614,190.117
2025-02-24 14:16:55.908213600,-144.711,213.636,190.116
2025-02-24 14:16:55.911129700,-144.596,213.658,190.115
2025-02-24 14:16:55.914018100,-144.481,213.681,190.113
2025-02-24 14:16:55.917223400,-144.367,213.703,190.112
2025-02-24 14:16:55.920106600,-144.252,213.725,190.111
2025-02-24 14:16:55.923161900,-144.137,213.747,190.109
2025-02-24 14:16:55.926143100,-144.022,213.769,190.108
2025-02-24 14:16:55.929013300,-143.907,213.792,190.107
2025-02-24 14:16:55.932049600,-143.792,213.814,190.105
2025-02-24 14:16:55.935173300,-143.677,213.836,190.104
2025-02-24 14:16:55.938094300,-143.562,213.859,190.102
2025-02-24 14:16:55.941169400,-143.447,213.881,190.101
2025-02-24 14:16:55.944080600,-143.332,213.904,190.1
2025-02-24 14:16:55.947132900,-143.216,213.926,190.098
2025-02-24 14:16:55.950020500,-143.101,213.949,190.097
2025-02-24 14:16:55.953061700,-142.986,213.971,190.095
2025-02-24 14:16:55.956087100,-142.87,213.994,190.094
2025-02-24 14:16:55.959102700,-142.755,214.016,190.093
2025-02-24 14:16:55.962133200,-142.639,214.039,190.091
2025-02-24 14:16:55.965076800,-142.524,214.062,190.09
2025-02-24 14:16:55.968274300,-142.408,214.084,190.088
2025-02-24 14:16:55.971268000,-142.292,214.107,190.087
2025-02-24 14:16:55.974162600,-142.176,214.13,190.085
2025-02-24 14:16:55.977291900,-142.061,214.152,190.084
2025-02-24 14:16:55.979998700,-141.945,214.175,190.083
